acc_x,acc_y,angle,speed,label,origin
6.597277519383598e-17,1.0774171824850851,90.0,6.828651778753271,normal,sumo
7.025759193143148e-17,1.1473935502113353,90.0,6.943391133774404,normal,sumo
7.096176351427842e-17,1.158893544876527,90.0,7.059280488262057,normal,sumo
7.308851841418544e-17,1.1936260881924898,90.0,7.178643097081306,normal,sumo
7.26845581486683e-17,1.187028916407149,90.0,7.297345988722021,normal,sumo
7.16493625183009e-17,1.170122888790237,90.0,7.414358277601044,normal,sumo
7.285441964117969e-17,1.1898029650982431,90.0,7.533338574110869,normal,sumo
7.406732462519503e-17,1.2096112067048814,90.0,7.654299694781357,normal,sumo
7.594261711032721e-17,1.2402370571368238,90.0,7.778323400495039,normal,sumo
7.854482658211316e-17,1.2827343628677124,90.0,7.90659683678181,normal,sumo
7.681806767395092e-17,1.2545342498332523,90.0,8.032050261765136,normal,sumo
7.632090577209969e-17,1.24641497981683,90.0,8.156691759746819,normal,sumo
7.959685984443505e-17,1.299915369882214,90.0,8.28668329673504,normal,sumo
8.162330269703558e-17,1.3330096931436053,90.0,8.4199842660494,normal,sumo
8.57239004163911e-17,1.3999775359895672,90.0,8.559982019648357,normal,sumo
8.421550948751671e-17,1.3753436426919308,90.0,8.69751638391755,normal,sumo
8.207403104659427e-17,1.3403706457035192,90.0,8.831553448487902,normal,sumo
8.014187465110455e-17,1.308816137140969,90.0,8.962435062202,normal,sumo
8.372746928612769e-17,1.3673733413490652,90.0,9.099172396336906,normal,sumo
8.506027346898043e-17,1.3891396854701732,90.0,9.238086364883925,normal,sumo
8.990998568813942e-17,1.4683414965153752,90.0,9.38492051453546,normal,sumo
9.413341309997911e-17,1.5373153004689757,90.0,9.538652044582358,normal,sumo
9.397313522066231e-17,1.53469776405883,90.0,9.69212182098824,normal,sumo
9.382331487980725e-17,1.532251012212349,90.0,9.845346922209476,normal,sumo
9.014544204920435e-17,1.472186790705159,90.0,9.992565601279992,normal,sumo
9.043450622305759e-17,1.4769075669167897,90.0,10.140256357971673,normal,sumo
9.05324444819557e-17,1.47850702006469,90.0,10.28810705997814,normal,sumo
8.817793748681747e-17,1.4400550027683146,90.0,10.432112560254971,normal,sumo
9.105943364436871e-17,1.4871134062125968,90.0,10.580823900876233,normal,sumo
8.952016863960129e-17,1.4619753009917424,90.0,10.727021430975404,normal,sumo
8.92579948523446e-17,1.45769367811992,90.0,10.872790798787396,normal,sumo
8.902535161716428e-17,1.4538943257622885,90.0,11.018180231363626,normal,sumo
9.122018773592979e-17,1.4897387197588865,90.0,11.167154103339517,normal,sumo
9.142297710314255e-17,1.493050521453121,90.0,11.316459155484829,normal,sumo
9.059560820238703e-17,1.4795385619014922,90.0,11.464413011674976,normal,sumo
8.83343989366859e-17,1.442610212155664,90.0,11.608674032890542,normal,sumo
8.46173046341268e-17,1.3819054554021726,90.0,11.74686457843076,normal,sumo
7.630262304789379e-17,1.246116400271795,90.0,11.87147621845794,normal,sumo
7.16629387719193e-17,1.1703446058375988,90.0,11.9885106790417,normal,sumo
6.672473474780365e-17,1.089697613944853,90.0,12.097480440436184,normal,sumo
6.372492517531391e-17,1.040707005802517,90.0,12.201551141016436,normal,sumo
6.041198424431192e-17,0.9866025744953256,90.0,12.300211398465969,normal,sumo
5.729081222357612e-17,0.9356299671621926,90.0,12.393774395182188,normal,sumo
5.262468034517594e-17,0.8594262506024641,90.0,12.479717020242434,normal,sumo
5.004690580326455e-17,0.8173279975599357,90.0,12.561449819998428,normal,sumo
4.567230322295005e-17,0.7458853157457135,90.0,12.636038351573,normal,sumo
4.547940004524021e-17,0.7427349677785422,90.0,12.710311848350852,normal,sumo
4.092504165708717e-17,0.6683566508413818,90.0,12.777147513434992,normal,sumo
3.8010478017118625e-17,0.6207582144269352,90.0,12.839223334877683,normal,sumo
3.576185333003827e-17,0.5840353864467218,90.0,12.897626873522356,normal,sumo
3.5884117390723057e-17,0.5860321100860588,90.0,12.956230084530963,normal,sumo
3.3395146464599585e-17,0.5453841301483919,90.0,13.010768497545802,normal,sumo
3.2599794346815444e-17,0.5323950443427883,90.0,13.06400800198008,normal,sumo
3.042721712490478e-17,0.496914165718465,90.0,13.113699418551928,normal,sumo
2.5407847285161682e-17,0.4149416354634105,90.0,13.155193582098269,normal,sumo
2.2771939938861268e-17,0.3718940016781324,90.0,13.192382982266082,normal,sumo
1.836502193404913e-17,0.2999235689316393,90.0,13.222375339159246,normal,sumo
1.6428446865601165e-17,0.2682968979633848,90.0,13.249205028955584,normal,sumo
1.4691435905395076e-17,0.2399293562131355,90.0,13.273197964576898,normal,sumo
1.5764200305054328e-17,0.2574489283935577,90.0,13.298942857416254,normal,sumo
1.3351485201691127e-17,0.2180463005494637,90.0,13.3207474874712,normal,sumo
1.2293578355457629e-17,0.2007693706302404,90.0,13.340824424534224,normal,sumo
1.3208153997097113e-17,0.2157055243404571,90.0,13.36239497696827,normal,sumo
1.5325047470397245e-17,0.2502770183381386,90.0,13.387422678802084,normal,sumo
-0.0002048035599295,0.3001884021752797,90.03909004381094,13.417441526005971,normal,sumo
-0.0004673113392964,0.2336683917179082,90.1145851673282,13.440808411906309,normal,sumo
-0.0003374450480073,0.1687317105973891,90.1145851673282,13.45768161670868,normal,sumo
-0.0003015797125628,0.1507980664783445,90.1145851673282,13.472761453512812,normal,sumo
-5.085397979219274e-05,0.0929686412212315,90.03134087026181,13.482058319025796,normal,sumo
7.907892635167596e-18,0.1291456874042928,90.0,13.494972887766226,normal,sumo
6.3152312587249756e-18,0.1031355532570188,90.0,13.505286443091927,normal,sumo
5.524623668201949e-18,0.0902239514617342,90.0,13.5143088382381,normal,sumo
5.9092125356790896e-18,0.0965047643090777,90.0,13.523959314669009,normal,sumo
3.708316172047839e-18,0.0605613990030384,90.0,13.530015454569313,normal,sumo
8.796584228480654e-18,0.143659122525861,90.0,13.5443813668219,normal,sumo
6.151937960548906e-18,0.1004687713197327,90.0,13.554428243953872,normal,sumo
4.2888911791699785e-18,0.0700429084068332,90.0,13.561432534794555,normal,sumo
3.139419718900436e-18,0.0512706148595043,90.0,13.566559596280506,normal,sumo
2.275149219386801e-18,0.0371560064660414,90.0,13.57027519692711,normal,sumo
2.797922927928413e-18,0.0456935490277921,90.0,13.574844551829887,normal,sumo
3.3937172932456013e-18,0.0554236094130722,90.0,13.580386912771196,normal,sumo
2.186660157354217e-18,0.0357108704138475,90.0,13.58395799981258,normal,sumo
2.2112261396472704e-18,0.0361120633506217,90.0,13.587569206147643,normal,sumo
7.00968903781051e-19,0.0114476909467953,90.0,13.588713975242324,normal,sumo
2.624400305472842e-18,0.042859709547276,90.0,13.59299994619705,normal,sumo
-1.2675889813957349e-19,-0.0020701299056646,90.0,13.592792933206484,normal,sumo
-1.9388082360059286e-18,-0.0316631413621593,90.0,13.589626619070268,normal,sumo
-1.2418419189090962e-17,-0.2028081761653588,90.0,13.569345801453732,normal,sumo
-2.6025327662424668e-17,-0.4250258553003938,90.0,13.526843215923693,normal,sumo
-2.7327481242682106e-17,-0.4462916370941983,90.0,13.482214052214273,normal,sumo
-3.642105898820049e-17,-0.5948010318331498,90.0,13.422733949030958,normal,sumo
-3.97318141348788e-17,-0.6488697665733767,90.0,13.35784697237362,normal,sumo
-4.869059509692586e-17,-0.795177762777417,90.0,13.278329196095878,normal,sumo
-5.4506167049778337e-17,-0.8901532603151807,90.0,13.18931387006436,normal,sumo
-4.9492368834275215e-17,-0.8082717215891755,90.0,13.108486697905445,normal,sumo
-5.606120052025306e-17,-0.9155488841237336,90.0,13.01693180949307,normal,sumo
-6.347230175697553e-17,-1.0365813522914102,90.0,12.913273674263928,normal,sumo
-6.99733732335825e-17,-1.14275190662811,90.0,12.798998483601116,normal,sumo
-7.370746722171066e-17,-1.203734289315559,90.0,12.678625054669562,normal,sumo
-6.993648568527366e-17,-1.1421494872475255,90.0,12.564410105944807,normal,sumo
-7.238558394887092e-17,-1.1821462971898278,90.0,12.446195476225826,normal,sumo
-7.406316502321365e-17,-1.2095432752493096,90.0,12.325241148700895,normal,sumo
-8.046694881812163e-17,-1.3141250011700656,90.0,12.193828648583889,normal,sumo
-8.475971227584331e-17,-1.3842311486847692,90.0,12.055405533715412,normal,sumo
-1.0312941426305324e-16,-1.6842311486847628,90.0,11.886982418846936,normal,sumo
-1.045532048166649e-16,-1.7074834130046137,90.0,11.716234077546474,normal,sumo
-1.0158073539032752e-16,-1.6589393033330424,90.0,11.55034014721317,normal,sumo
4.2476928445499225e-05,-1.622815956921142,90.00149970716991,11.388058551465464,normal,sumo
0.0032036393379598,-1.6019063893898715,90.11458520276216,11.227867592180209,normal,sumo
0.0031358951176363,-1.5680324454366237,90.11458520276216,11.071064034064324,normal,sumo
0.0030709710655835,-1.535568661958831,90.11458520276216,10.917506860788263,normal,sumo
0.0030751538834081,-1.537660184097268,90.11458520276216,10.763740534880103,normal,sumo
0.0016404303632652,-1.5949581440871228,90.05892926006044,10.604244636111464,normal,sumo
-1.0000899452232683e-16,-1.6332708270165242,90.0,10.440917553409813,normal,sumo
-1.0241914034053982e-16,-1.672631495249863,90.0,10.273654403884828,normal,sumo
-1.0435703661807052e-16,-1.7042797431998835,90.0,10.103226429564838,normal,sumo
-1.072393049380526e-16,-1.7513507570136433,90.0,9.928091353863474,normal,sumo
-1.1132584002692886e-16,-1.818088939675313,90.0,9.746282459895944,normal,sumo
-1.1423753493702381e-16,-1.8656405261755535,90.0,9.559718407278387,normal,sumo
-1.1261867920003278e-16,-1.8392026056564603,90.0,9.37579814671274,normal,sumo
-1.1489083996559154e-16,-1.87630980696774,90.0,9.188167166015967,normal,sumo
-1.1840591242862784e-16,-1.933715296705412,90.0,8.994795636345426,normal,sumo
-1.1970849109044746e-16,-1.9549880206079528,90.0,8.79929683428463,normal,sumo
-1.2297859954824723e-16,-2.008392944543189,90.0,8.598457539830312,normal,sumo
-1.1780729611868923e-16,-1.9239391504670775,90.0,8.406063624783604,normal,sumo
-1.2210351439490164e-16,-1.9941017194494748,90.0,8.206653452838657,normal,sumo
-1.2479149611090226e-16,-2.0379997922304938,90.0,8.002853473615607,normal,sumo
0.0029093251441039,-1.9729069209349483,90.08449051974654,7.805562567012038,normal,sumo
0.0037310551539293,-1.8656285741738656,90.11458520276216,7.618999336509708,normal,sumo
0.0032209311484645,-1.6105527627201488,90.11458520276216,7.457943738162337,normal,sumo
0.0030445697613219,-1.5223672951621017,90.11458520276216,7.305706704205937,normal,sumo
0.0027107952222478,-1.35547099056776,90.11458520276216,7.170159334084585,normal,sumo
0.0023616966643512,-1.1809122617510797,90.11458520276216,7.052067871752832,normal,sumo
0.0018652475093098,-1.0061843106941957,90.10621382829584,6.951449267795342,normal,sumo
0.0003890527826292,-0.8865627911954692,90.02514326254492,6.86279298013934,normal,sumo
-4.6683067414668186e-17,-0.7623923476903016,90.0,6.78655374537031,normal,sumo
-4.1047705943118504e-17,-0.6703599106566482,90.0,6.719517754304645,normal,sumo
-3.3973204072550935e-17,-0.5548245273037811,90.0,6.664035301574267,normal,sumo
0.0078482093080923,-0.4505531470755797,90.99793731599222,6.618973151966303,normal,sumo
0.0144257925277952,-0.41000041587524,92.01511065009048,6.5779477397797175,normal,sumo
0.0181917378363767,-0.3438875950835995,93.02813816241051,6.5435108965187725,normal,sumo
0.0234094294470428,-0.3317286543399069,94.03655727445374,6.51025553582351,normal,sumo
0.0215291092898886,-0.244062516426424,95.04109564535813,6.4857545124834095,normal,sumo
0.0257733993455395,-0.2435351783820787,96.04114241538171,6.461264994067684,normal,sumo
0.0297868250110286,-0.1876553382435032,99.01940087293526,6.442264525411485,normal,sumo
0.0284391991689858,-0.1280702361516994,102.51991712147851,6.429145541671375,normal,sumo
0.0215027035251537,-0.0783449815190519,105.34757801091868,6.421021317161854,normal,sumo
0.0145602492230984,-0.0443125341505843,108.18953184130928,6.416356982761014,normal,sumo
0.0090456628439052,-0.0235244805575504,111.03281277168476,6.413836615323937,normal,sumo
0.016143134509342,-0.033615573630757,115.65161492794915,6.410107530205155,normal,sumo
-0.0263635487453167,0.0421442178506845,122.02826634675932,6.415078618416697,normal,sumo
-0.0483264627402905,0.0609086698526195,128.42936400413222,6.422853779549564,normal,sumo
-0.0713408539995619,0.07842826418625,132.29065658210243,6.433455906728887,normal,sumo
-0.0676460241850311,0.0653797180029912,135.97603077860913,6.442863612142107,normal,sumo
-0.0243987583872767,0.019752618558542,141.0072430337274,6.446002824385266,normal,sumo
-0.0475627197722745,0.0300553873078756,147.71077345305778,6.45162913633748,normal,sumo
-0.067243805718514,0.0322682834275402,154.3650492892951,6.459087669385519,normal,sumo
-0.1165792589519901,0.0463046403527464,158.33729629694363,6.471631529770581,normal,sumo
-0.0765373510851054,0.0256393692875348,161.479583523369,6.47970329746334,normal,sumo
0.0064390185571786,-0.0017723369532876,164.61045677032183,6.479035449140323,normal,sumo
-0.0380818871506074,0.0079568274876281,168.1984044699859,6.482925874865895,normal,sumo
0.0360654656800748,-0.0048456051119682,172.34780365468563,6.479286922126958,normal,sumo
-0.2622864751035657,0.0263872364552838,174.25510859197226,6.505647969388021,normal,sumo
-0.5432053213035761,0.0440305388124784,175.36591306329754,6.560146658311759,normal,sumo
-0.5315564942127331,0.0326411480417755,176.48606566353624,6.613402432748455,normal,sumo
-0.6290207062029014,0.0261839709434517,177.61634968122615,6.676358977218936,normal,sumo
-0.8658291293976319,0.0187434761080326,178.7598541958404,6.762962175728579,normal,sumo
-1.0113544940982644,0.0014465534411323,179.9180491598334,6.86409772858956,normal,sumo
-1.132986291590335,-0.0006361517639378,180.03217056344255,6.97739637560799,normal,sumo
-1.101552456167506,-0.0006185022213088,180.03217056344255,7.087551638588642,normal,sumo
-1.2099287446452744,-0.0006793535904839,180.0321705634432,7.208544532125419,normal,sumo
-1.262264804357404,-0.0007087393623607,180.0321705634432,7.334771032458389,normal,sumo
-1.3042751836108133,-0.0007323274472869,180.0321705634432,7.465198571378914,normal,sumo
-1.3617237297956823,-0.0007645837898951,180.0321705634432,7.601370965823494,normal,sumo
-1.296980229160318,-0.0007282314593865,180.0321705634432,7.731069009183979,normal,sumo
-1.3783007408931631,-0.0007738914884339,180.0321705634432,7.868899104999612,normal,sumo
-1.3706654760427788,-0.0007696044222629,180.0321705634432,8.005965674209852,normal,sumo
-1.3631315270741398,-0.0007653742431677,180.0321705634432,8.14227884840447,normal,sumo
-1.4042712335421548,-0.000788473460708,180.03217056344255,8.282705993894378,normal,sumo
-1.3871390302602469,-0.0007788540315934,180.0321705634432,8.42141991878604,normal,sumo
-1.3851913196300754,-0.0007777604265231,180.0321705634432,8.559939072583981,normal,sumo
-1.39964767949371,-0.0007858774169014,180.0321705634432,8.699903862596164,normal,sumo
-1.3629835512113608,-0.0007652911573379,180.0321705634432,8.836202239202171,normal,sumo
-1.4391856036503312,-0.0008080772620203,180.0321705634432,8.980120822253257,normal,sumo
-1.423366866945747,-0.0007991953211254,180.03217056344255,9.122457531384532,normal,sumo
-1.4598182799983388,-0.0008196621448492,180.03217056344255,9.268439382395654,normal,sumo
-1.5116889413683618,-0.000848786603805,180.0321705634432,9.41960830036142,normal,sumo
-1.584281886614436,-0.0008895462586135,180.03217056344255,9.578036513996087,normal,sumo
-1.5768368580172618,-0.0008853660067524,180.0321705634432,9.73572022465368,normal,sumo
-1.5476507291061876,-0.0008689785115569,180.03217056344255,9.8904853219601,normal,sumo
-1.543170414564042,-0.0008664628941835,180.03217056344255,10.04480238774168,normal,sumo
-1.5717909649281665,-0.0008825328270098,180.03217056344255,10.201981509010825,normal,sumo
-1.5759379175621575,-0.0008848612675679,180.03217056344255,10.359575325608736,normal,sumo
-1.6179228973558206,-0.0009084350911649,180.0321705634432,10.521367640847828,normal,sumo
-1.5605229826554343,-0.0008762060542751,180.0321705634432,10.67741996371208,normal,sumo
-1.5797334037558572,-0.0008869923659543,180.0321705634432,10.83539332898919,normal,sumo
-1.5991996350032291,-0.0008979223105065,180.0321705634432,10.995313317697883,normal,sumo
-1.6186607216771165,-0.0009088493664717,180.0321705634432,11.157179415380735,normal,sumo
-1.573793614673879,-0.0008836572794399,180.0321705634432,11.31455880165602,normal,sumo
-1.491051841401341,-0.0008371992371583,180.03217056344255,11.46366400929978,normal,sumo
-1.4366822549361125,-0.0008066716759933,180.0321705634432,11.607332257439984,normal,sumo
-1.43762788501238,-0.0007788108082601,180.03103902508605,11.751095067036603,normal,sumo
-1.38819779528174,-0.0007126190549891,180.02941227885808,11.889914864855612,normal,sumo
-1.3056114820393767,-0.0006327480199227,180.02776766955347,12.020476028392212,normal,sumo
-1.2153829195365755,-0.0005537809868723,180.02610643165752,12.142014332962198,normal,sumo
-1.245704096156516,-0.0005507091494893,180.02532969751545,12.266584754750909,normal,sumo
-1.109938926462939,-0.0004906891805714,180.02532969751545,12.377578658243555,normal,sumo
-1.0474540235733432,-0.0004630654392542,180.02532969751616,12.482324070836643,normal,sumo
-0.990921066850916,-0.0004380729738468,180.02532969751545,12.581416187205043,normal,sumo
-0.884278221377168,-0.0003909275956538,180.02532969751545,12.669844017983957,normal,sumo
-0.8513697850529921,-0.0003763792153161,180.02532969751545,12.754981004808863,normal,sumo
-0.8087321229831302,-0.0003575296741713,180.02532969751545,12.835854225010133,normal,sumo
-0.696643247673049,-0.0003079766789063,180.02532969751616,12.905518556585056,normal,sumo
-0.6359760907757456,-0.0002811565388018,180.02532969751545,12.969116171877408,normal,sumo
-0.5779065015479241,-0.0002554847486925,180.02532969751545,13.02690682767952,normal,sumo
-0.5136312507031242,-0.0002270695184406,180.02532969751616,13.078269957769052,normal,sumo
-0.431518736847561,-0.0001907686723446,180.02532969751545,13.121421835670622,normal,sumo
-0.3950585685265853,-0.0001746501187153,180.02532969751616,13.160927696383805,normal,sumo
-0.3923874812738011,-0.0001734692666976,180.02532969751545,13.200166448345607,normal,sumo
-0.3910073525799399,-0.0001846647939758,180.02705962551087,13.239267187964272,normal,sumo
-0.3486259846476744,-0.0001775947269885,180.02918723184197,13.274129790952497,normal,sumo
-0.3512519372387251,-0.0001920102363908,180.0313204680355,13.309254989924442,normal,sumo
-0.3721623475775443,-0.0002165833254582,180.03334380584582,13.34647123098433,normal,sumo
-0.3438399155897243,-0.0002001008238163,180.03334380584582,13.380855228365828,normal,sumo
-0.3252043481995285,-0.000189255682755,180.03334380584582,13.413375668692735,normal,sumo
-0.3134699729913113,-0.0001824267544088,180.03334380584582,13.444722671300111,normal,sumo
-0.3152342569224609,-0.0001834534957849,180.03334380584582,13.476246102330482,normal,sumo
-0.227249631989422,-0.0001322500283163,180.03334380584582,13.49897106937763,normal,sumo
-0.1620887225432954,-9.432903348823407e-05,180.03334380584582,13.515179944376742,normal,sumo
-0.1571451959051186,-9.145210236998184e-05,180.03334380584582,13.530894466628324,normal,sumo
-0.1118798399233069,-6.510950916874311e-05,180.0333438058452,13.542082452515208,normal,sumo
-0.1302766631147619,-7.581571083333876e-05,180.03334380584582,13.555110121032769,normal,sumo
