acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle,label,origin
0.0,0.0,10.049551010131836,2.506498901766463e-07,7.22442223377584e-07,-2.9830304892897175e-11,270.02560023225453,normal,carla
0.0,0.0,10.023906707763672,3.739553733339562e-07,3.188071104887058e-07,-1.4173884288481986e-11,270.02560023225453,normal,carla
0.0,0.0,9.941308975219728,-7.549208476120839e-07,3.603122991080454e-07,6.137150510010514e-11,270.02560023225453,normal,carla
0.0,0.0,9.880146980285645,7.2602659884069e-08,2.034536521478003e-07,-1.4646422963338068e-11,270.02560023225453,normal,carla
0.6189005374908447,-0.0015126764774322,9.853028297424316,9.12639734451659e-07,-0.0072777089662849,-7.636543887201697e-05,270.02535434544444,normal,carla
11.967689514160156,0.0034873913973569,9.799991607666016,7.450889825122431e-07,-0.009657472372055,-8.211140084313229e-06,270.02527238317435,normal,carla
10.756731986999512,-0.0022087791003286,9.79698085784912,-1.6640465219097678e-06,-0.0014356506289914,-9.029490320244804e-05,270.0251904209043,normal,carla
7.614304065704346,-0.0020824691746383,9.802468299865724,-3.6902588362863753e-07,0.0005650962120853,-5.69247185921995e-06,270.02521774166104,normal,carla
6.630727767944336,0.005856929346919,9.80253791809082,5.023687208449701e-07,0.0013367277570068,-6.015947292326018e-06,270.02516310014767,normal,carla
5.864433288574219,-0.0038072892930358,9.802980422973633,5.898477866139729e-07,0.0012285839766263,-6.242234121600632e-06,270.02516310014767,normal,carla
5.545891284942627,8.669961243867874e-05,9.815990447998049,-2.3445738861482826e-07,0.0010325862094759,-6.623864010180114e-06,270.0251084586343,normal,carla
4.455941200256348,-0.00443528406322,9.812636375427246,-7.670041668461637e-08,0.0040266965515911,-7.632787855982315e-06,270.02508113787763,normal,carla
1.8733205795288088,0.0029455991461873,9.785286903381348,3.740148883935035e-07,0.0009034521062858,4.832344529859256e-06,270.02502649636426,normal,carla
3.548337936401367,0.0059638069942593,9.804720878601074,-8.395214763368131e-07,-0.0009509647497907,-0.0001265364553546,270.02502649636426,normal,carla
4.6892619132995605,-0.0045537794940173,9.807001113891602,5.107351171318442e-06,-0.0013442916097119,0.0012478122953325,270.02527238317435,normal,carla
5.225254535675049,0.0003996049053966,9.806076049804688,-3.690853191073984e-05,-0.0012307786382734,-0.0078205801546573,270.02314136415333,normal,carla
5.546119213104248,-0.0013703280128538,9.804655075073242,7.09941450622864e-05,-0.0011434822808951,0.0123608885332942,270.0272941191687,normal,carla
5.366179943084717,0.0027423300780355,9.804680824279783,-3.1284635042538866e-05,0.0003856693510897,-0.0051327478140592,270.0242615151772,normal,carla
3.83198881149292,0.0008285413496196,9.807196617126465,-6.413893061107957e-08,0.0028246990405023,0.000151964413817,270.02521774166104,normal,carla
0.5227076411247253,-0.0002169411600334,9.810808181762695,6.517984729725869e-08,0.0047973892651498,2.133988118657726e-06,270.0251904209043,normal,carla
-2.171738386154175,0.000966353691183,9.81030559539795,-7.602398000017274e-08,0.0036500925198197,5.233904175838688e-06,270.02521774166104,normal,carla
-2.7320518493652344,0.0024645815137773,9.808794021606444,-1.0446626674820436e-06,0.0016056974418461,5.403069735621102e-06,270.02527238317435,normal,carla
-2.190539598464966,-0.0102746961638331,9.80867862701416,7.856947377149481e-07,-0.0002485327422618,3.6143287616141606e-06,270.02527238317435,normal,carla
-0.762032151222229,0.0003456657868809,9.809110641479492,5.541135124076391e-07,-0.0022744645830243,-4.370349131477269e-07,270.02527238317435,normal,carla
1.377990961074829,0.0056528677232563,9.80939483642578,1.1239899322390556e-07,-0.0031242619734257,-5.088924808660522e-06,270.02527238317435,normal,carla
2.595180034637451,0.0026169633492827,9.809399604797363,1.0680248578864848e-06,-0.0016198512166738,-5.858345957676647e-06,270.02527238317435,normal,carla
1.6552298069000244,-0.0007174396887421,9.810340881347656,1.4327819144455134e-06,0.0008284826762974,-2.3425825474987505e-06,270.0252450624177,normal,carla
-0.436687558889389,0.0014531598426401,9.81075954437256,-3.2309117159456946e-07,0.0020897667855024,1.961678435691283e-06,270.0252450624177,normal,carla
-1.843816876411438,-0.0004268700722604,9.809802055358888,9.043232580552284e-07,0.0014530074549838,4.010189968539635e-06,270.02527238317435,normal,carla
-1.8923795223236084,-0.0054059182293713,9.809161186218262,-5.694964784197509e-07,1.6243157006101683e-05,3.041612217202782e-06,270.02527238317435,normal,carla
-0.8393189907073975,-0.0021201497875154,9.809268951416016,1.4915833617124008e-06,-0.0016588288126513,7.184433314932903e-08,270.02527238317435,normal,carla
0.8550633788108826,0.0033833300694823,9.8095064163208,-2.883307388401591e-07,-0.0025118291378021,-3.6989465570513858e-06,270.02527238317435,normal,carla
1.941877603530884,0.0041547636501491,9.80963897705078,1.0607896001602055e-06,-0.0015475536929443,-4.529596026259242e-06,270.02527238317435,normal,carla
1.4346706867218018,0.0006291231838986,9.81024932861328,4.216091724629223e-07,0.0003162840439472,-2.2120732410257915e-06,270.0252450624177,normal,carla
